Slide, Region, Positive, Count, Positivity
CaseKI67J_0041,mantle,1450,45968,0.0315436826
CaseKI67J_0042,germinal_center,0,0,0
CaseKI67J_0042,light_zone,4366,9974,0.4377381191
CaseKI67J_0042,dark_zone,7426,8522,0.8713916921
CaseKI67J_0042,mantle,1011,42457,0.0238123278
CaseKI67J_0043,germinal_center,0,0,0
CaseKI67J_0043,light_zone,8553,16132,0.5301884453
CaseKI67J_0043,dark_zone,15312,17382,0.8809112875
CaseKI67J_0043,mantle,1761,52517,0.0335319992
CaseKI67J_0044,germinal_center,0,0,0
CaseKI67J_0044,light_zone,7427,14020,0.5297432240
CaseKI67J_0044,dark_zone,14189,15565,0.9115965307
CaseKI67J_0044,mantle,6974,69925,0.0997354308
CaseKI67J_0045,germinal_center,0,0,0
CaseKI67J_0045,light_zone,2480,3182,0.7793840352
CaseKI67J_0045,dark_zone,3051,3246,0.9399260628
CaseKI67J_0045,mantle,1889,31245,0.0604576732
CaseKI67J_0046,germinal_center,0,0,0
CaseKI67J_0046,light_zone,15175,30069,0.5046725864
CaseKI67J_0046,dark_zone,24583,27121,0.9064193798
CaseKI67J_0046,mantle,3980,85519,0.0465393655
CaseKI67J_0047,germinal_center,0,0,0
CaseKI67J_0047,light_zone,8360,16664,0.5016802688
CaseKI67J_0047,dark_zone,9153,10459,0.8751314657
CaseKI67J_0047,mantle,2092,67226,0.0311189123
CaseKI67J_0048,germinal_center,0,0,0
CaseKI67J_0048,light_zone,7053,11277,0.6254322958
CaseKI67J_0048,dark_zone,21791,24562,0.8871834541
CaseKI67J_0048,mantle,2180,54959,0.0396659328
CaseKI67J_0049,germinal_center,0,0,0
CaseKI67J_0049,light_zone,8344,16979,0.4914305907
CaseKI67J_0049,dark_zone,7622,8438,0.9032946196
CaseKI67J_0049,mantle,1562,53658,0.0291102911
CaseKI67J_0050,germinal_center,0,0,0
CaseKI67J_0050,light_zone,3079,4963,0.6203908926
CaseKI67J_0050,dark_zone,8390,9602,0.8737762966
CaseKI67J_0050,mantle,1658,33827,0.0490141012
CaseKI67J_0051,germinal_center,0,0,0
CaseKI67J_0051,light_zone,149,442,0.3371040724
CaseKI67J_0051,dark_zone,0,0,0
CaseKI67J_0051,mantle,756,14258,0.0530228644
CaseKI67J_0052,germinal_center,0,0,0
CaseKI67J_0052,light_zone,6052,8380,0.7221957041
CaseKI67J_0052,dark_zone,5521,6027,0.9160444666
CaseKI67J_0052,mantle,1964,38240,0.0513598326
CaseKI67J_0053,germinal_center,0,0,0
CaseKI67J_0053,light_zone,44412,68749,0.6460021237
CaseKI67J_0053,dark_zone,52884,58274,0.9075059203
CaseKI67J_0053,mantle,0,0,0
CaseKI67J_0054,germinal_center,0,0,0
CaseKI67J_0054,light_zone,40153,62449,0.6429726657
CaseKI67J_0054,dark_zone,59962,65743,0.9120666839
CaseKI67J_0054,mantle,11754,124400,0.0944855305
CaseKI67J_0055,germinal_center,0,0,0
CaseKI67J_0055,light_zone,2527,3752,0.6735074627
CaseKI67J_0055,dark_zone,4553,4910,0.9272912424
CaseKI67J_0055,mantle,1812,21507,0.0842516390
CaseKI67J_0056,germinal_center,0,0,0
CaseKI67J_0056,light_zone,4153,11224,0.3700106914
CaseKI67J_0056,dark_zone,6147,7370,0.8340569878
CaseKI67J_0056,mantle,1671,67501,0.0247551888
CaseKI67J_0057,germinal_center,0,0,0
CaseKI67J_0057,light_zone,5036,8856,0.5686540199
CaseKI67J_0057,dark_zone,5492,6133,0.8954834502
CaseKI67J_0057,mantle,1148,42106,0.0272645229
CaseKI67J_0058,germinal_center,0,0,0
CaseKI67J_0058,light_zone,1017,1444,0.7042936288
CaseKI67J_0058,dark_zone,7230,8094,0.8932542624
CaseKI67J_0058,mantle,1893,25806,0.0733550337
CaseKI67J_0059,germinal_center,0,0,0
CaseKI67J_0059,light_zone,7352,16841,0.4365536488
CaseKI67J_0059,dark_zone,10372,11237,0.9230221589
CaseKI67J_0059,mantle,1465,48688,0.0300895498
CaseKI67J_0060,germinal_center,0,0,0
CaseKI67J_0060,light_zone,2859,4171,0.6854471350
CaseKI67J_0060,dark_zone,8523,9345,0.9120385233
CaseKI67J_0060,mantle,2103,26423,0.0795897514
CaseKI67J_0061,germinal_center,0,0,0
CaseKI67J_0061,light_zone,9324,16893,0.5519445924
CaseKI67J_0061,dark_zone,15935,17474,0.9119262905
CaseKI67J_0061,mantle,2784,62717,0.0443898783
CaseKI67J_0062,germinal_center,0,0,0
CaseKI67J_0062,light_zone,5136,11363,0.4519933116
CaseKI67J_0062,dark_zone,6413,7267,0.8824824549
CaseKI67J_0062,mantle,2108,60130,0.0350573757
CaseKI67J_0063,germinal_center,0,0,0
CaseKI67J_0063,light_zone,11841,23308,0.5080229964
CaseKI67J_0063,dark_zone,19358,21537,0.8988252774
CaseKI67J_0063,mantle,3474,75909,0.0457653243
